SiteID,StoreNumber,City,State,Address,MatchMethod,CoordinateDistanceMiles,CandidateCount
473237,5097,Saginaw,MI,5650 Bay Rd,Unique store number,0,1
595464,5316,Fort Worth,TX,1401 N Saginaw Blvd,Unique store number,0,1
303131,579,Saint Augustine,FL,2355 Us Highway 1 S,Unique store number,0,1
304022,1161,Saint Charles,MO,2897 Veterans Memorial Pkwy,Unique store number,0,1
304472,2199,Saint Clairsville,OH,50739 Valley Plaza Dr,Unique store number,0,1
303122,1086,Saint Cloud,FL,4400 13th St,Unique store number,0,1
906713,1633,Saint Cloud,MN,21 County Road 120,Unique store number,0,1
1490964,3088,Saint Cloud,MN,3601 2nd St S,Unique store number,0,1
2356060,5265,Saint Cloud,FL,2125 Nolte Rd,Unique store number,0,1
303875,1423,Saint Johns,MI,1165 Superior Dr,Unique store number,0,1
304024,2994,Saint Joseph,MO,3022 S Belt Hwy,Unique store number,0,1
304023,560,Saint Joseph,MO,4201 N Belt Hwy,Unique store number,0,1
304025,648,Saint Charles,MO,1661 Jungermann Rd,Unique store number,0,1
303130,1536,Saint Petersburg,FL,10237 Bay Pines Blvd,Unique store number,0,1
1000238,4690,Saint Petersburg,FL,201 34th St N,Unique store number,0,1
304026,21,Saint Robert,MO,185 Saint Robert Blvd,Unique store number,0,1
305208,1309,Salem,VA,1851 W Main St,Unique store number,0,1
304590,1784,Salem,OR,3025 Lancaster Dr NE,Unique store number,0,1
304591,1920,Salem,OR,5250 Commercial St SE,Unique store number,0,1
303423,198,Salem,IL,1870 W Main St,Unique store number,0,1
897381,2142,Salem,NH,326 N Broadway,Unique store number,0,1
303757,2640,Salem,MA,450 Highland Ave,Unique store number,0,1
304012,27,Salem,MO,1101 W Highway 32,Unique store number,0,1
377782,2910,Salem,OH,2875 E State St,Unique store number,0,1
2403295,7087,Salem,IN,1309 E Hackberry St,Unique store number,0,1
646595,5368,Salem,OR,1940 Turner Rd SE,Unique store number,0,1
303564,558,Salina,KS,2900 S 9th St,Unique store number,0,1
302898,2458,salinas,CA,1800 N Main St,Unique store number,0,1
445889,5751,salinas,CA,1375 N Davis Rd,Unique store number,0,1
864939,5472,Saline,MI,7000 E Michigan Ave,Unique store number,0,1
304183,1552,Salisbury,NC,323 S Arlington St,Unique store number,0,1
303799,1890,Salisbury,MD,2702 N Salisbury Blvd,Unique store number,0,1
304551,47,Sallisaw,OK,1101 W Ruth Ave,Unique store number,0,1
553971,3589,Salt Lake City,UT,350 W Hope Ave,Unique store number,0,1
1797932,4208,Salt Lake City,UT,2705 E Parleys Way,Unique store number,0,1
544533,5350,Salt Lake City,UT,4627 S 900 E,Unique store number,0,1
305086,1249,San Angelo,TX,610 W 29th St,Unique store number,0,1
305085,601,San Angelo,TX,5501 Sherwood Way,Unique store number,0,1
2311842,7220,San Angelo,TX,1852 Sherwood Way,Unique store number,0,1
2353244,7281,San Angelo,TX,3440 S Bryant Blvd,Unique store number,0,1
2360428,7311,San Angelo,TX,5154 Knickerbocker Rd,Unique store number,0,1
897365,1198,San Antonio,TX,1515 N Loop 1604 E,Unique store number,0,1
305092,1235,San Antonio,TX,5025 NW Loop 410,Unique store number,0,1
305094,1313,San Antonio,TX,1200 SE Military Dr,Unique store number,0,1
305090,1347,San Antonio,TX,1430 Austin Hwy,Unique store number,0,1
2083124,1803,San Antonio,TX,4331 Thousand Oaks Dr,Unique store number,0,1
305089,2404,San Antonio,TX,8500 Jones Maltsberger Rd,Unique store number,0,1
305093,2599,San Antonio,TX,5555 De Zavala Rd,Unique store number,0,1
2220305,2835,San Antonio,TX,9006 Guilbeau Rd,Unique store number,0,1
305088,2864,San Antonio,TX,6703 W Loop 1604 N,Unique store number,0,1
2258601,3058,San Antonio,TX,918 Bandera Rd,Unique store number,0,1
2108585,3106,San Antonio,TX,8538 Interstate Highway 35 S,Unique store number,0,1
2345842,3107,San Antonio,TX,24403 W Interstate 10,Unique store number,0,1
1907803,3112,San Antonio,TX,4096 N Foster Rd,Unique store number,0,1
330581,3279,San Antonio,TX,2100 SE Loop 410,Unique store number,0,1
762807,3888,San Antonio,TX,11210 Potranco Rd,Unique store number,0,1
2046237,4131,San Antonio,TX,9427 Culebra Rd,Unique store number,0,1
2151115,4162,San Antonio,TX,12639 Blanco Rd,Unique store number,0,1
832031,5145,San Antonio,TX,1603 Vance Jackson Rd,Unique store number,0,1
513551,5146,San Antonio,TX,8030 Bandera Rd,Unique store number,0,1
2151127,5226,San Antonio,TX,9526 W Military Dr,Unique store number,0,1
2103620,5290,San Antonio,TX,1515 S Ellison Dr,Unique store number,0,1
2345899,5490,San Antonio,TX,9005 Fm 1560 N,Unique store number,0,1
305087,765,San Antonio,TX,16503 Nacogdoches Rd,Unique store number,0,1
2083146,999,San Antonio,TX,7239 SW Loop 410,Unique store number,0,1
305095,2239,San Antonio,TX,8923 W Military Dr,Unique store number,0,1
305096,1296,San Benito,TX,1126 W US Highway 77,Unique store number,0,1
466394,3276,San Bernardino,CA,4001 Hallmark Pkwy,Unique store number,0,1
302899,2527,San Clemente,CA,951 Avenida Pico,Unique store number,0,1
302900,2150,San Diego,CA,710 Dennery Rd,Unique store number,0,1
302902,2177,San Diego,CA,3382 Murphy Canyon Rd,Unique store number,0,1
302901,2479,San Diego,CA,3412 College Ave,Unique store number,0,1
533868,5338,San Diego,CA,4840 Shawline St,Unique store number,0,1
1490967,5938,San Diego,CA,575 Saturn Blvd,Unique store number,0,1
761018,5425,San Jacinto,CA,1861 S San Jacinto Ave,Unique store number,0,1
2151092,2486,San Jose,CA,4080 Stevens Creek Blvd,Unique store number,0,1
1824044,3023,San Jose,CA,4055 Evergreen Village Sq,Unique store number,0,1
554001,5435,San Jose,CA,777 Story Rd,Unique store number,0,1
1339469,5884,San Jose,CA,5095 Almaden Expy,Unique store number,0,1
1824961,5803,San Juan,,,Unmatched,,0
787681,4337,San Luis,AZ,1613 N Main St,Unique store number,0,1
513567,3494,San Marcos,CA,732 Center Dr,Unique store number,0,1
305097,404,SAN MARCOS,TX,1015 Highway 80,Unique store number,0,1
1490990,5610,SAN RAMON,CA,9100 Alcosta Blvd,Unique store number,0,1
683227,3751,San Tan Valley,AZ,1725 W Hunt Hwy,Unique store number,0,1
303227,1143,Sandersville,GA,1308 S Harris St,Unique store number,0,1
304467,1628,Sandusky,OH,5500 Milan Rd Ste 200,Unique store number,0,1
664101,3632,Sandusky,MI,655 W Sanilac Rd,Unique store number,0,1
304184,1774,Sanford,NC,3310 NC Hwy 87 S,Unique store number,0,1
861014,1954,Sanford,ME,1930 Main St,Unique store number,0,1
513537,3207,Sanford,FL,1601 Rinehart Rd,Unique store number,0,1
303123,857,Sanford,FL,3653 S Orlando Dr,Unique store number,0,1
762808,4238,Sanger,CA,2761 Jensen Ave,Unique store number,0,1
302905,2517,Santa Ana,CA,3600 W Mcfadden Ave,Unique store number,0,1
680080,3523,Santa Clarita,CA,26471 Carl Boyer Dr,Unique store number,0,1
615589,5162,Valencia,CA,27931 Kelly Johnson Pkwy,Unique store number,0,1
1101286,3423,Santa Fe,NM,5701 Herrera Dr,Unique store number,0,1
304308,829,Santa Fe,NM,3251 Cerrillos Rd,Unique store number,0,1
302906,2507,Santa Maria,CA,2220 S Bradley Rd,Unique store number,0,1
1797423,5658,Santa Maria,CA,2240 S Bradley Rd,Unique store number,0,1
1936458,5659,Santa Maria,CA,500 S Blosser Rd,Unique store number,0,1
959177,5872,Santa Rosa Beach,FL,6712 US Highway 98 W,Unique store number,0,1
4280892,8861,Santa Rosa Beach,FL,6861 US Hwy 98 E,Unique store number,0,1
302907,1917,Santee,CA,170 Town Center Pkwy,Unique store number,0,1
304552,73,Sapulpa,OK,1002 W Taft St,Unique store number,0,1
303124,1171,Sarasota,FL,8320 Lockwood Ridge Rd,Unique store number,0,1
303125,2459,Sarasota,FL,4381 Cattlemen Rd,Unique store number,0,1
1490982,3066,Sarasota,FL,3500 N Tamiami Trl,Unique store number,0,1
2438925,7298,Sarasota,FL,5401 Palmer Crossing Cir,Unique store number,0,1
304397,2056,Saratoga Springs,NY,16 Old Gick Rd,Unique store number,0,1
853649,4438,Saratoga Springs,UT,136 W State Road 73,Unique store number,0,1
2188343,3114,SAUGUS,MA,770 Broadway,Unique store number,0,1
751954,4253,SAUK CENTRE,MN,205 12th St S,Unique store number,0,1
304849,268,Savannah,TN,175 Ji Bell Ln,Unique store number,0,1
2333619,4530,Savannah,GA,10530 Abercorn St,Unique store number,0,1
907574,4556,Savannah,GA,14030 Abercorn St,Unique store number,0,1
303228,605,Savannah,GA,1955 E Montgomery Xrd,Unique store number,0,1
303229,606,Savannah,GA,4725 Us Highway 80 E,Unique store number,0,1
303230,635,Savannah,GA,6000 Ogeechee Rd,Unique store number,0,1
303424,3255,Savoy,IL,505 S Dunlap Ave,Unique store number,0,1
304667,2208,Sayre,PA,1887 Elmira St,Unique store number,0,1
853651,1788,Scarborough,ME,500 Gallery Blvd,Unique store number,0,1
304384,2264,Schenectady,NY,1320 Altamont Ave,Unique store number,0,1
303507,1576,SCHERERVILLE,IN,1555 US Highway 41,Unique store number,0,1
642830,3391,Schertz,TX,6102 Fm 3009,Unique store number,0,1
304234,867,Scottsbluff,NE,3322 Avenue I,Unique store number,0,1
302671,712,Scottsboro,AL,24833 John T Reid Pkwy,Unique store number,0,1
302793,2112,Scottsdale,AZ,4915 N Pima Rd,Unique store number,0,1
302794,2766,Scottsdale,AZ,15355 N Northsight Blvd,Unique store number,0,1
304258,1762,Seabrook,NH,700 Lafayette Rd Unit 1,Unique store number,0,1
2108572,2460,Seaford,DE,22899 Sussex Hwy,Unique store number,0,1
2108601,437,Sealy,TX,310 Overcreek Way,Unique store number,0,1
302750,157,Searcy,AR,3509 E Race Ave,Unique store number,0,1
1824976,2431,Searcy,AR,1330 W Beebe Capps Expy,Unique store number,0,1
303126,1068,Sebastian,FL,2001 Us Highway 1,Unique store number,0,1
303127,666,Sebring,FL,3525 Us Highway 27 N,Unique store number,0,1
595451,3520,Secaucus,NJ,400 Park Pl,Unique store number,0,1
304013,219,Sedalia,MO,3201 W Broadway Blvd,Unique store number,0,1
303758,2184,Seekonk,MA,1180 Fall River Ave,Unique store number,0,1
303128,925,Seffner,FL,11720 E Dr Martin Luther King Jr,Unique store number,0,1
305099,901,Seguin,TX,550 S Highway 123 Byp,Unique store number,0,1
304668,2185,Selinsgrove,PA,980 N Susquehanna Trl,Unique store number,0,1
304850,218,Selmer,TN,1017 Mulberry Ave,Unique store number,0,1
304553,123,Seminole,OK,1500 E Wrangler Blvd,Unique store number,0,1
305100,626,Seminole,TX,2000 Hobbs Hwy,Unique store number,0,1
513558,5174,Semmes,AL,7855 Moffett Rd,Unique store number,0,1
304091,155,Senatobia,MS,5219 Highway 51 N,Unique store number,0,1
304749,1123,Seneca,SC,1636 Sandifer Blvd,Unique store number,0,1
896846,5273,Sequim,WA,1110 W Washington St,Unique store number,0,1
787660,1875,Severn,MD,407 George Clauss Blvd,Unique store number,0,1
304851,578,Sevierville,TN,1414 Parkway,Unique store number,0,1
2338050,5908,Sevierville,TN,1185 Dolly Parton Pkwy,Unique store number,0,1
304235,885,Seward,NE,1326 280th,Unique store number,0,1
303509,1033,Seymour,IN,1600 E Tipton St,Unique store number,0,1
377787,3513,Shakopee,MN,8101 Old Carriage Ct,Unique store number,0,1
304185,1767,Shallotte,NC,4540 Main St,Unique store number,0,1
305310,2271,Shawano,WI,1244 E Green Bay St,Unique store number,0,1
304554,103,Shawnee,OK,196 Shawnee Mall Dr,Unique store number,0,1
303565,2855,Shawnee,KS,16100 W 65th St,Unique store number,0,1
2046240,4611,Shawnee,KS,5701 Silverheel St,Unique store number,0,1
537496,5308,Shawnee,KS,11010 W 74th Ter,Unique store number,0,1
305311,1276,Sheboygan,WI,3711 S Taylor Dr,Unique store number,0,1
787670,3324,Sheboygan,WI,4433 Vanguard Dr,Unique store number,0,1
304186,1034,Shelby,NC,705 E Dixon Blvd,Unique store number,0,1
338832,3487,Utica,MI,51450 Shelby Pkwy,Unique store number,0,1
746341,4259,Shelbyville,IL,2607 W Main St,Unique store number,0,1
303641,497,Shelbyville,KY,500 Taylorsville Rd,Unique store number,0,1
304852,656,Shelbyville,TN,1880 N Main St,Unique store number,0,1
1331109,884,Shelbyville,IN,2500 Progress Pkwy,Unique store number,0,1
305252,2121,Shelton,WA,100 E Wallace Kneeland Blvd,Unique store number,0,1
302993,2163,Shelton,CT,465 Bridgeport Ave,Unique store number,0,1
305364,1508,Sheridan,WY,1695 Coffeen Ave,Unique store number,0,1
302751,336,Sheridan,AR,1308 S Rock St,Unique store number,0,1
595467,5358,Shippensburg,PA,100 S Conestoga Dr,Unique store number,0,1
302795,1230,Show Low,AZ,5401 S White Mountain Rd,Unique store number,0,1
303714,278,Shreveport,LA,1645 E Bert Kouns Indust Loop,Unique store number,0,1
2333669,3746,Shreveport,LA,412 Bert Kouns Industrial Loop,Unique store number,0,1
764549,3868,Shreveport,LA,1125 Shreveport Barksdale Hwy,Unique store number,0,1
303715,448,Shreveport,LA,6235 Westport Ave,Unique store number,0,1
303716,450,Shreveport,LA,9550 Mansfield Rd,Unique store number,0,1
2333433,6932,Shreveport,LA,4701 Northport Blvd,Unique store number,0,1
304670,2519,Shrewsbury,PA,698 Shrewsbury Commons Ave,Unique store number,0,1
2303803,3061,Saint Louis,MO,7437 Watson Rd,Unique store number,0,1
304468,1331,Sidney,OH,2400 Michigan St,Unique store number,0,1
513556,5170,Sidney,NE,3001 Silverberg Dr,Unique store number,0,1
907560,1240,Sierra Vista,AZ,500 N Highway 90 Byp,Unique store number,0,1
304014,9,Sikeston,MO,1303 S Main St,Unique store number,0,1
304187,2845,Siler City,NC,14215 US Highway 64 W,Unique store number,0,1
302754,4,Siloam Springs,AR,2901 Highway 412 E,Unique store number,0,1
2151146,6960,Siloam Springs,AR,935 S Holly St,Unique store number,0,1
304309,1357,Silver City,NM,2501 Highway 180 E,Unique store number,0,1
304750,2265,Simpsonville,SC,3950 Grandview Dr,Unique store number,0,1
2220302,3628,Simpsonville,SC,115 Highway 14,Unique store number,0,1
2333644,5371,Simpsonville,SC,1401 W Georgia Rd,Unique store number,0,1
303302,1152,Sioux Center,IA,255 16th St SW,Unique store number,0,1
303303,1361,Sioux City,IA,3400 Singing Hills Blvd,Unique store number,0,1
460173,3590,Sioux City,IA,3101 Floyd Blvd,Unique store number,0,1
304767,1535,Sioux Falls,SD,3209 S Louise Ave,Unique store number,0,1
2353238,2443,Sioux Falls,SD,7821 S Minnesota Ave,Unique store number,0,1
338806,3237,Sioux Falls,SD,5521 E Arrowhead Pkwy,Unique store number,0,1
2151126,4865,Sioux Falls,SD,5200 W 60th St N,Unique store number,0,1
304555,246,Skiatook,OK,700 W Rogers Blvd,Unique store number,0,1
2151088,1998,Skokie,IL,3626 Touhy Ave,Unique store number,0,1
304188,1321,Smithfield,NC,1299 N Brightleaf Blvd,Unique store number,0,1
304853,406,Smyrna,TN,570 Enon Springs Rd E,Unique store number,0,1
303231,1720,Snellville,GA,1550 Scenic Hwy N,Unique store number,0,1
1490984,3072,Snellville,GA,2912 Main St W,Unique store number,0,1
680065,3389,Snellville,GA,3435 Centerville Hwy,Unique store number,0,1
2059467,1272,Snyder,TX,5110 College Ave,Unique store number,0,1
615610,5492,Socorro,NM,700 6th St N,Unique store number,0,1
1339467,5960,El Paso,TX,10301 Alameda Ave,Unique store number,0,1
304854,477,Soddy Daisy,TN,9334 Dayton Pike,Unique store number,0,1
935477,4456,Somerdale,NJ,1 Coopertowne Blvd,Unique store number,0,1
304671,1765,Somerset,PA,2028 N Center Ave,Unique store number,0,1
897376,689,Somerset,KY,177 Washington Dr,Unique store number,0,1
302910,2030,Sonora,CA,1101 Sanguinetti Rd,Unique store number,0,1
746311,3436,South Bend,IN,700 W Ireland Rd,Unique store number,0,1
305209,1345,South Boston,VA,3471 Old Halifax Rd,Unique store number,0,1
305349,2036,South Charleston,WV,2700 Mountaineer Blvd,Unique store number,0,1
2073124,2362,Cleveland,OH,1868 Warrensville Center Rd,Unique store number,0,1
2131708,3180,South Gate,CA,4651 Firestone Blvd,Unique store number,0,1
303874,1540,South Haven,MI,201 73rd St,Unique store number,0,1
305210,1934,South Hill,VA,315 Furr St,Unique store number,0,1
305149,2307,South Jordan,UT,11328 S Jordan Gtwy,Unique store number,0,1
1824969,5763,South Jordan,UT,3590 W South Jordan Pkwy,Unique store number,0,1
1831095,5667,South Milwaukee,WI,222 N Chicago Ave,Unique store number,0,1
304469,1478,South Point,OH,354 Private Drive 288 Ste 1,Unique store number,0,1
304236,1332,South Sioux City,NE,1601 Cornhusker Dr,Unique store number,0,1
303643,2548,South Williamson,KY,28402 US Highway 119,Unique store number,0,1
1028199,5842,Southgate,MI,14900 Dix Toledo Rd,Unique store number,0,1
302994,2897,Southington,CT,235 Queen St,Unique store number,0,1
305253,3218,Spanaway,WA,20307 Mountain Hwy E,Unique store number,0,1
2608044,3988,Spanish Fork,UT,898 S 2550 E,Unique store number,0,1
2219510,4068,Spanish Fork,UT,1206 N Canyon Creek Pkwy,Unique store number,0,1
304751,1035,Spartanburg,SC,141 Dorman Centre Dr,Unique store number,0,1
304752,1281,Spartanburg,SC,2151 E Main St,Unique store number,0,1
2293438,3338,Spartanburg,SC,203 Cedar Springs Rd,Unique store number,0,1
303304,2714,Spencer,IA,500 11th St SW,Unique store number,0,1
305350,2810,Spencer,WV,97 Williams Dr,Unique store number,0,1
303512,996,Spencer,IN,823 W State Highway 46,Unique store number,0,1
303305,1415,Spirit Lake,IA,2200 17th St,Unique store number,0,1
305255,2549,Spokane,WA,9212 N Colton St,Unique store number,0,1
305254,2865,Spokane,WA,2301 W Wellesley Ave,Unique store number,0,1
770084,4394,Spokane,WA,1221 S Hayford Rd,Unique store number,0,1
1490974,5883,Spokane,WA,5025 E Sprague Ave,Unique store number,0,1
2004334,3017,Spring Hill,TN,4959 Main St,Unique store number,0,1
2333657,6207,Spring Hill,FL,14344 Spring Hill Dr,Unique store number,0,1
303129,967,Spring Hill,FL,1485 Commercial Way,Unique store number,0,1
304191,1312,Spring Lake,NC,670 Lillington Hwy,Unique store number,0,1
305450,2742,Springdale,AR,1375 Market Square Dr,Unique store number,0,1
2151109,4108,Springdale,AR,4870 Elm Springs Rd,Unique store number,0,1
2258732,4375,Springdale,AR,4900 Jennifer Ter,Unique store number,0,1
302755,54,Springdale,AR,2004 S Pleasant St,Unique store number,0,1
856155,5738,Springdale,AR,3553 E Robinson Ave,Unique store number,0,1
304017,138,Springfield,MO,1923 E Kearney St,Unique store number,0,1
303426,1602,Springfield,IL,3401 Freedom Dr,Unique store number,0,1
304019,179,Springfield,MO,3520 W Sunshine St,Unique store number,0,1
303759,1967,Springfield,MA,1105 Boston Rd,Unique store number,0,1
304016,2221,Springfield,MO,2021 E Independence St,Unique store number,0,1
304471,2429,Springfield,OH,2100 N Bechtle Ave,Unique store number,0,1
2345903,2839,Springfield,MO,444 W Grand St,Unique store number,0,1
312424,304,Springfield,TN,3360 Tom Austin Hwy,Unique store number,0,1
1798010,3062,Springfield,MO,3536 W Mount Vernon St,Unique store number,0,1
1797952,3111,Springfield,MO,545 El Camino Alto Dr,Unique store number,0,1
303427,3210,Springfield,IL,2760 N Dirksen Pkwy,Unique store number,0,1
2303797,3238,Springfield,MO,3720 E Sunshine St,Unique store number,0,1
304592,3239,Springfield,OR,2659 Olympic St,Unique store number,0,1
821340,3602,Springfield,IL,1100 Lejune Dr,Unique store number,0,1
2083140,4178,Springfield,OR,2730 Gateway St,Unique store number,0,1
304018,444,Springfield,MO,3315 S Campbell Ave,Unique store number,0,1
1406460,5692,Springfield,MO,3150 W Republic Rd,Unique store number,0,1
1406452,5693,Springfield,MO,1320 S Glenstone Ave,Unique store number,0,1
1051891,5881,Springfield,PA,400 S State Rd,Unique store number,0,1
304015,86,Springfield,MO,2825 N Kansas Expy,Unique store number,0,1
703468,3641,Springfield,OH,200 S Tuttle Rd,Unique store number,0,1
303719,1169,Springhill,LA,1920 S Arkansas St,Unique store number,0,1
2108571,2332,Saint Albans,VT,700 Tuckers Way,Unique store number,0,1
303428,1898,Saint Charles,IL,150 Smith Rd,Unique store number,0,1
305313,2421,Saint Croix Falls,WI,2212 Glacier Dr,Unique store number,0,1
304593,2422,Saint Helens,OR,2295 Gable Rd,Unique store number,0,1
2867512,928,Saint Johns,FL,845 Durbin Pavilion Dr,Unique store number,0,1
304672,1792,Saint Marys,PA,1102 Million Dollar Hwy,Unique store number,0,1
303232,836,Saint Marys,GA,6586 GA Highway 40 E,Unique store number,0,1
554002,5297,Louisville,KY,143 Thierman Ln,Unique store number,0,1
2333646,5421,Saint Peters,MO,45 Sutters Mill Rd,Unique store number,0,1
2333647,5427,Saint Peters,MO,3031 Mid Rivers Mall Dr,Unique store number,0,1
615594,5218,Saint Petersburg,FL,3501 34th St S,Unique store number,0,1
305211,2438,Stafford,VA,217 Garrisonville Rd,Unique store number,0,1
2455537,6936,Stafford,VA,14 N Stafford Complex Ctr,Unique store number,0,1
305106,915,Stafford,TX,11210 W Airport Blvd,Unique store number,0,1
303644,825,Stanford,KY,1283 US Highway 27 N,Unique store number,0,1
304093,112,Starkville,MS,1010 Highway 12 W,Unique store number,0,1
2608050,5459,Starkville,MS,105 Market St,Unique store number,0,1
304673,1640,State College,PA,1665 N Atherton St,Unique store number,0,1
304674,2230,State College,PA,373 Benner Pike,Unique store number,0,1
2219680,2858,Statesboro,GA,349 Brampton Ave,Unique store number,0,1
303233,754,Statesboro,GA,147 Northside Dr E,Unique store number,0,1
304193,1662,Statesville,NC,1116 Crossroads Dr,Unique store number,0,1
305212,1344,Staunton,VA,1028 Richmond Ave Ste C,Unique store number,0,1
1352654,4239,Reno,NV,250 Vista Knoll Pkwy,Unique store number,0,1
302969,1808,Steamboat Springs,CO,1805 Central Park Dr,Unique store number,0,1
305108,610,Stephenville,TX,2765 W Washington St,Unique store number,0,1
305213,2038,Sterling,VA,45415 Dulles Crossing Plz,Unique store number,0,1
303429,891,Sterling,IL,4115 E Lincolnway,Unique store number,0,1
302970,924,Sterling,CO,1510 W Main St,Unique store number,0,1
303876,2558,Sterling Heights,MI,44575 Mound Rd,Unique store number,0,1
772547,2559,Sterling Heights,MI,33201 Van Dyke Ave,Unique store number,0,1
322244,2193,Steubenville,OH,100 Mall Dr,Unique store number,0,1
302921,2297,Stevenson Ranch,CA,25450 The Old Rd,Unique store number,0,1
302911,1554,Stockton,CA,3223 E Hammer Ln,Unique store number,0,1
1448375,3352,Stockton,CA,10355 Trinity Pkwy,Unique store number,0,1
1490989,3022,Stockton,CA,1189 E March Ln,Unique store number,0,1
303235,1184,Stone Mountain,GA,1825 Rockbridge Rd,Unique store number,0,1
1927622,3188,Stone Mountain,GA,5935 Memorial Dr,Unique store number,0,1
305315,1176,Stoughton,WI,2600 St Hwy 138,Unique store number,0,1
302995,2585,Stratford,CT,150 Barnum Avenue Cutoff,Unique store number,0,1
303430,1420,Streamwood,IL,850 S Barrington Rd,Unique store number,0,1
1100980,2313,Streetsboro,OH,905 Singletary Dr,Unique store number,0,1
304475,2266,Strongsville,OH,8585 Pearl Rd,Unique store number,0,1
303760,2797,Sturbridge,MA,100 Charlton Rd,Unique store number,0,1
305316,1316,Sturgeon Bay,WI,1536 Egg Harbor Rd,Unique store number,0,1
303877,1771,Sturgis,MI,1500 S Centerville Rd,Unique store number,0,1
302757,102,Stuttgart,AR,406 E 22ND ST,Unique store number,0,1
305214,1687,Suffolk,VA,1200 N Main St,Unique store number,0,1
305215,3214,Suffolk,VA,6259 College Dr,Unique store number,0,1
305109,2993,Sugar Land,TX,345 Highway 6,Unique store number,0,1
2455521,4466,Sugar Land,TX,13322 W Airport Blvd,Unique store number,0,1
2219509,3708,Suisun City,CA,350 Walters Rd,Unique store number,0,1
303513,617,Sullivan,IN,757 W Wolfe St,Unique store number,0,1
304027,65,Sullivan,MO,350 Park Ridge Rd,Unique store number,0,1
304559,225,Sulphur,OK,2705 W Broadway Ave,Unique store number,0,1
303721,331,Sulphur,LA,525 N Cities Service Hwy,Unique store number,0,1
302673,2723,Sumiton,AL,690 Highway 78,Unique store number,0,1
303134,2843,Summerfield,FL,17961 S Us Highway 441,Unique store number,0,1
305351,1477,Summersville,WV,200 Wal St,Unique store number,0,1
897379,1037,SUMMERVILLE,SC,1317 N Main St Ste A1,Unique store number,0,1
2634743,5279,SUMMERVILLE,SC,1616 Central Ave,Unique store number,0,1
2293441,6174,SUMMERVILLE,SC,10635 Dorchester Rd,Unique store number,0,1
304753,628,SUMMERVILLE,SC,9880 Dorchester Rd,Unique store number,0,1
305317,1267,Sun Prairie,WI,1905 Mccoy Rd,Unique store number,0,1
305256,2241,Sunnyside,WA,2675 E Lincoln Ave,Unique store number,0,1
764659,1349,Fort Lauderdale,FL,3306 N University Dr,Unique store number,0,1
303136,2151,Fort Lauderdale,FL,12555 W Sunrise Blvd,Unique store number,0,1
305318,1447,Superior,WI,3705 Tower Ave,Unique store number,0,1
304756,574,MYRTLE BEACH,SC,2751 Beaver Run Blvd,Unique store number,0,1
302797,2777,Surprise,AZ,13770 W Bell Rd,Unique store number,0,1
824330,4218,Surprise,AZ,15431 W Greenway Rd,Unique store number,0,1
1339460,5429,Surprise,AZ,14111 N Prasada Gateway Ave,Unique store number,0,1
302913,1616,Susanville,CA,2900 Main St,Unique store number,0,1
2258612,6951,Sutton,WV,369 Scott Frk,Unique store number,0,1
303237,3462,Suwanee,GA,3245 Lawrenceville Suwanee Rd,Unique store number,0,1
303238,1024,Swainsboro,GA,414 S Main St,Unique store number,0,1
2608053,7179,Swansboro,NC,1109 W Corbett Ave,Unique store number,0,1
615583,3381,Sweetwater,TX,407 NE Georgia Ave,Unique store number,0,1
1947865,4166,Sweetwater,TN,935 Highway 11 S,Unique store number,0,1
302674,730,Sylacauga,AL,41301 Us Highway 280,Unique store number,0,1
304194,2440,Sylva,NC,210 Walmart Plz,Unique store number,0,1
303138,1077,Tallahassee,FL,3535 Apalachee Pkwy,Unique store number,0,1
303137,1223,Tallahassee,FL,5500 Thomasville Rd,Unique store number,0,1
303139,1408,Tallahassee,FL,4400 W Tennessee St,Unique store number,0,1
844331,4427,Tallahassee,FL,3221 N Monroe St,Unique store number,0,1
787903,4520,Tallahassee,FL,4021 Lagniappe Way,Unique store number,0,1
2220303,2930,Fort Lauderdale,FL,6931 NW 88th Ave,Unique store number,0,1
303144,1482,Tampa,FL,7011 W Waters Ave,Unique store number,0,1
303142,1501,Tampa,FL,14941 N Dale Mabry Hwy,Unique store number,0,1
303143,1960,Tampa,FL,1505 N Dale Mabry Hwy,Unique store number,0,1
303141,2740,Tampa,FL,19910 Bruce B Downs Blvd,Unique store number,0,1
2120190,3197,Tampa,FL,15302 N Nebraska Ave,Unique store number,0,1
895738,4681,Tampa,FL,4302 W Gandy Blvd,Unique store number,0,1
499063,5036,Tampa,FL,6192 Gunn Hwy,Unique store number,0,1
513562,5220,Tampa,FL,8220 N Dale Mabry Hwy,Unique store number,0,1
533870,5221,Tampa,FL,8885 N Florida Ave,Unique store number,0,1
549126,5255,Tampa,FL,6216 Elliot Dr,Unique store number,0,1
2220310,5654,Tampa,FL,3671 W Hillsborough Ave,Unique store number,0,1
832009,5760,Tampa,FL,1601 W Kennedy Blvd,Unique store number,0,1
2258607,5964,Tampa,FL,1720 E Hillsborough Ave,Unique store number,0,1
2151143,6548,Tampa,FL,4525 Gunn Hwy,Unique store number,0,1
304310,873,Taos,NM,926 Paseo Del Pueblo Sur,Unique store number,0,1
303878,2912,Taylor,MI,7555 Telegraph Rd,Unique store number,0,1
895733,4276,Taylor,PA,1325 S Main Ave,Unique store number,0,1
2338380,4355,Taylor,AZ,715 N Main St,Unique store number,0,1
